214914,2007,australian+a-league,7007431,0,97124,5,0.0775,0.5,,,,Michael Valkanis,<b>Michael Valkanis</b><br>Own Goal,Own Goal
214917,2007,australian+a-league,7007458,0,18921,10,0.0,1.0,,,,Steve Corica,<b>Steve Corica</b><br>Goal,Goal
214917,2007,australian+a-league,7007485,0,91385,20,1.0,0.0,,,,Hui Xie,<b>Hui Xie</b><br>Goal,Goal
214937,2007,australian+a-league,7090800,0,73218,12,1.0,0.0,,,,D Carney,<b>D Carney</b><br>Goal,Goal
214937,2007,australian+a-league,7090802,0,73223,6,1.0,0.0,,,,U Talay,<b>U Talay</b><br>Goal,Goal
214937,2007,australian+a-league,7090803,0,10667,10,0.0,1.0,,,,Robson Ponte,<b>Robson Ponte</b><br>Goal,Goal
214937,2007,australian+a-league,7090820,0,90704,9,0.0,1.0,,,,Yuichiro Nagai,<b>Yuichiro Nagai</b><br>Goal,Goal
214940,2007,australian+a-league,7090844,0,97126,10,0.0,1.0,,,,Fernando Rech,<b>Fernando Rech</b><br>Goal,Goal
214940,2007,australian+a-league,7090847,0,45215,13,0.0,1.0,,,,Travis Dodd,<b>Travis Dodd</b><br>Goal,Goal
214953,2007,australian+a-league,7208681,0,97126,10,1.0,0.0,,,,Fernando Rech,<b>Fernando Rech</b><br>Goal,Goal
214953,2007,australian+a-league,7208682,0,200358,19,1.0,0.0,,,,Bruce Djit&#233;,<b>Bruce Djit&#233;</b><br>Goal,Goal
214953,2007,australian+a-league,7208686,0,46574,9,0.0,1.0,,,,Dong-Hun Kim,<b>Dong-Hun Kim</b><br>Goal,Goal
214953,2007,australian+a-league,7208698,0,97155,11,0.0,1.0,,,,Joaozinho,<b>Joaozinho</b><br>Goal,Goal
214963,2007,australian+a-league,7277739,0,18921,10,1.0,0.0,,,,Steve Corica,<b>Steve Corica</b><br>Goal,Goal
214963,2007,australian+a-league,7277751,0,87905,14,1.0,0.0,,,,Alex Brosque,<b>Alex Brosque</b><br>Goal,Goal
214963,2007,australian+a-league,7277765,0,18921,10,1.0,0.0,,,,Steve Corica,<b>Steve Corica</b><br>Goal,Goal
214966,2007,australian+a-league,7277715,0,91349,7,1.0,0.0,,,,Sung-kuk Choi,<b>Sung-kuk Choi</b><br>Goal,Goal
214976,2007,australian+a-league,7338063,0,73223,6,1.0,0.0,,,,U Talay,<b>U Talay</b><br>Penalty - Missed,Penalty - Missed
214978,2007,australian+a-league,7338121,0,97126,10,0.0,1.0,,,,Fernando Rech,<b>Fernando Rech</b><br>Penalty - Scored,Penalty - Scored
214978,2007,australian+a-league,7338124,0,97149,12,1.0,0.0,,,,Li Wei,<b>Li Wei</b><br>Goal,Goal
214978,2007,australian+a-league,7338130,0,97127,15,0.0,1.0,,,,Nathan Burns,<b>Nathan Burns</b><br>Goal,Goal
214978,2007,australian+a-league,7338136,0,97136,5,1.0,0.0,,,,Shu Chang,<b>Shu Chang</b><br>Goal,Goal
214991,2007,australian+a-league,7396601,0,45215,13,1.0,0.0,,,,Travis Dodd,<b>Travis Dodd</b><br>Goal,Goal
214991,2007,australian+a-league,7396602,0,45215,13,1.0,0.0,,,,Travis Dodd,<b>Travis Dodd</b><br>Goal,Goal
214991,2007,australian+a-league,7396613,0,45215,13,1.0,0.0,,,,Travis Dodd,<b>Travis Dodd</b><br>Goal,Goal
