199083,398,C8142F,Sheffield United,364,1a1a1a,Liverpool
199084,359,EF0107,Arsenal,362,7A003C,Aston Villa
199085,368,274488,Everton,395,ffff00,Watford
199086,361,5CBFEB,Newcastle United,350,3366CC,Wigan Athletic
199087,385,000099,Portsmouth,365,C8142F,Blackburn Rovers
199088,338,040294,Reading,369,C8142F,Middlesbrough
199089,371,60223B,West Ham United,372,C8142F,Charlton Athletic
199090,358,1a1a1a,Bolton Wanderers,367,347bc9,Tottenham Hotspur
199091,360,DA020E,Manchester United,370,1a1a1a,Fulham
199092,363,034694,Chelsea,382,5CBFEB,Manchester City
199093,395,ffff00,Watford,371,60223B,West Ham United
199094,367,000033,Tottenham Hotspur,398,C8142F,Sheffield United
199095,370,1a1a1a,Fulham,358,000099,Bolton Wanderers
199096,382,5CBFEB,Manchester City,385,000099,Portsmouth
199097,362,7A003C,Aston Villa,338,040294,Reading
199098,365,000099,Blackburn Rovers,368,274488,Everton
199099,372,C8142F,Charlton Athletic,360,1a1a1a,Manchester United
199100,369,C8142F,Middlesbrough,363,034694,Chelsea
199101,364,D00027,Liverpool,371,60223B,West Ham United
199102,362,7A003C,Aston Villa,361,5CBFEB,Newcastle United
199103,372,C8142F,Charlton Athletic,358,1a1a1a,Bolton Wanderers
199104,370,1a1a1a,Fulham,398,C8142F,Sheffield United
199105,367,000033,Tottenham Hotspur,368,274488,Everton
199106,395,ffff00,Watford,360,DA020E,Manchester United
199107,350,3366CC,Wigan Athletic,338,040294,Reading
199108,382,5CBFEB,Manchester City,359,EF0107,Arsenal
199109,365,000099,Blackburn Rovers,363,EF0107,Chelsea
199110,369,C8142F,Middlesbrough,385,000099,Portsmouth
199111,368,274488,Everton,364,D00027,Liverpool
199112,385,000099,Portsmouth,350,3366CC,Wigan Athletic
199113,398,C8142F,Sheffield United,365,000099,Blackburn Rovers
199114,359,EF0107,Arsenal,369,ffff00,Middlesbrough
199115,358,1a1a1a,Bolton Wanderers,395,ffff00,Watford
199116,363,034694,Chelsea,372,C8142F,Charlton Athletic
199117,361,5CBFEB,Newcastle United,370,1a1a1a,Fulham
199118,360,DA020E,Manchester United,367,000033,Tottenham Hotspur
199119,371,60223B,West Ham United,362,ffff00,Aston Villa
199120,338,040294,Reading,382,5CBFEB,Manchester City
