398633,2014,scottish+league+one,20605738,15,,1,1.0,0.0,421,t,f,f,,John McShane,<b>John McShane</b> - 15' <br>Goal,(15'),Shot by John McShane,1
398633,2014,scottish+league+one,20605763,43,,1,1.0,0.0,421,t,f,f,,Ewan Moyes,<b>Ewan Moyes</b> - 43' <br>Goal,(43'),Shot by Ewan Moyes,1
398633,2014,scottish+league+one,20605874,72,,2,0.0,1.0,408,t,f,f,,Dale Hilson,<b>Dale Hilson</b> - 72' <br>Goal,(72'),Shot by Dale Hilson,1
398634,2014,scottish+league+one,20605732,5,,1,0.0,1.0,416,t,f,f,,Andy Rodgers,<b>Andy Rodgers</b> - 5' <br>Goal,(5'),Shot by Andy Rodgers,1
398634,2014,scottish+league+one,20605741,17,,1,0.0,1.0,416,t,f,f,,Rory McAllister,<b>Rory McAllister</b> - 17' <br>Goal,(17'),Shot by Rory McAllister,1
398634,2014,scottish+league+one,20605746,27,,1,0.0,1.0,416,t,f,f,,Jamie Stevenson,<b>Jamie Stevenson</b> - 27' <br>Goal,(27'),Shot by Jamie Stevenson,1
398635,2014,scottish+league+one,20605810,48,,2,0.0,1.0,417,t,f,f,,Darren Lee Smith,<b>Darren Lee Smith</b> - 48' <br>Goal,(48'),Shot by Darren Lee Smith,1
398635,2014,scottish+league+one,20605829,59,,2,0.0,1.0,417,t,f,f,,Gordon Smith,<b>Gordon Smith</b> - 59' <br>Penalty - Scored,(59' PEN),Shot by Gordon Smith,1
398635,2014,scottish+league+one,20605901,78,,2,0.0,1.0,417,t,f,f,,Gordon Smith,<b>Gordon Smith</b> - 78' <br>Goal,(78'),Shot by Gordon Smith,1
398637,2014,scottish+league+one,20605739,13,,1,1.0,0.0,410,t,f,f,,Sean Higgins,<b>Sean Higgins</b> - 13' <br>Goal,(13'),Shot by Sean Higgins,1
398637,2014,scottish+league+one,20605853,64,,2,0.0,1.0,413,t,f,f,,Robert Thomson,<b>Robert Thomson</b> - 64' <br>Goal,(64'),Shot by Robert Thomson,1
398637,2014,scottish+league+one,20606005,93,,3,0.0,1.0,413,t,f,f,,Alan Trouten,<b>Alan Trouten</b> - 93' <br>Goal,(93'),Shot by Alan Trouten,1
398637,2014,scottish+league+one,20606034,108,,4,0.0,1.0,413,t,f,f,,Ryan Ferguson,<b>Ryan Ferguson</b> - 108' <br>Goal,(108'),Shot by Ryan Ferguson,1
398639,2014,scottish+league+one,20605754,32,,1,1.0,0.0,8557,t,f,f,,Zander Sutherland,<b>Zander Sutherland</b> - 32' <br>Goal,(32'),Shot by Zander Sutherland,1
398639,2014,scottish+league+one,20605804,52,,2,0.0,1.0,405,t,f,f,,Martin Grehan,<b>Martin Grehan</b> - 52' <br>Penalty - Scored,(52' PEN),Shot by Martin Grehan,1
398639,2014,scottish+league+one,20605957,92,,3,1.0,0.0,8557,t,f,f,,Zander Sutherland,<b>Zander Sutherland</b> - 92' <br>Goal,(92'),Shot by Zander Sutherland,1
398639,2014,scottish+league+one,20606020,104,,3,1.0,0.0,8557,t,f,f,,Zander Sutherland,<b>Zander Sutherland</b> - 104' <br>Goal,(104'),Shot by Zander Sutherland,1
398641,2014,scottish+league+one,20605733,4,,1,0.0,1.0,415,t,f,f,,Jordan Kirkpatrick,<b>Jordan Kirkpatrick</b> - 4' <br>Goal,(4'),Shot by Jordan Kirkpatrick,1
398641,2014,scottish+league+one,20605769,45, +1',1,0.0,1.0,415,t,f,f,,Mark Gilhaney,<b>Mark Gilhaney</b> - 45'  +1'<br>Goal,(45' +1'),Shot by Mark Gilhaney,1
398641,2014,scottish+league+one,20605840,64,,2,1.0,0.0,407,t,f,f,,Frank McKeown,<b>Frank McKeown</b> - 64' <br>Goal,(64'),Shot by Frank McKeown,1
398641,2014,scottish+league+one,20605892,77,,2,1.0,0.0,407,t,f,f,,Frank McKeown,<b>Frank McKeown</b> - 77' <br>Goal,(77'),Shot by Frank McKeown,1
398641,2014,scottish+league+one,20605943,90, +4',2,1.0,0.0,407,t,f,f,,Sean Winter,<b>Sean Winter</b> - 90'  +4'<br>Goal,(90' +4'),Shot by Sean Winter,1
398643,2014,scottish+league+one,20606046,0,,p,1.0,0.0,2500,f,f,t,,Marc Fitzpatrick,<b>Marc Fitzpatrick</b> - 0' <br>1: Penalty - Saved,"",Shot by Marc Fitzpatrick,1
398643,2014,scottish+league+one,20606048,0,,p,0.0,1.0,420,t,f,t,,John Gemmell,<b>John Gemmell</b> - 0' <br>1: Penalty - Scored,(PEN),Shot by John Gemmell,1
398643,2014,scottish+league+one,20606049,0,,p,1.0,0.0,2500,f,f,t,,Jamie Bain,<b>Jamie Bain</b> - 0' <br>2: Penalty - Saved,"",Shot by Jamie Bain,1
398643,2014,scottish+league+one,20606050,0,,p,0.0,1.0,420,t,f,t,,Jamie Pollock,<b>Jamie Pollock</b> - 0' <br>2: Penalty - Scored,(PEN),Shot by Jamie Pollock,1
398643,2014,scottish+league+one,20606051,0,,p,1.0,0.0,2500,t,f,t,,Patrick Boyle,<b>Patrick Boyle</b> - 0' <br>3: Penalty - Scored,(PEN),Shot by Patrick Boyle,1
398643,2014,scottish+league+one,20606053,0,,p,0.0,1.0,420,t,f,t,,Gary. Phillips,<b>Gary. Phillips</b> - 0' <br>3: Penalty - Scored,(PEN),Shot by Gary. Phillips,1
398643,2014,scottish+league+one,20606054,0,,p,1.0,0.0,2500,t,f,t,,Keigan Parker,<b>Keigan Parker</b> - 0' <br>4: Penalty - Scored,(PEN),Shot by Keigan Parker,1
398643,2014,scottish+league+one,20606056,0,,p,0.0,1.0,420,t,f,t,,Darren Young,<b>Darren Young</b> - 0' <br>4: Penalty - Scored,(PEN),Shot by Darren Young,1
398643,2014,scottish+league+one,20605734,6,,1,1.0,0.0,2500,t,f,f,,Liam Watt,<b>Liam Watt</b> - 6' <br>Goal,(6'),Shot by Liam Watt,1
398643,2014,scottish+league+one,20605761,39,,1,0.0,1.0,420,t,f,f,,Ally Love,<b>Ally Love</b> - 39' <br>Goal,(39'),Shot by Ally Love,1
398643,2014,scottish+league+one,20605834,63,,2,1.0,0.0,2500,t,f,f,,Nathan Blockley,<b>Nathan Blockley</b> - 63' <br>Goal,(63'),Shot by Nathan Blockley,1
398643,2014,scottish+league+one,20605924,87,,2,0.0,1.0,420,t,f,f,,John Gemmell,<b>John Gemmell</b> - 87' <br>Goal,(87'),Shot by John Gemmell,1
398645,2014,scottish+league+one,20605747,27,,1,1.0,0.0,411,t,f,f,,Cameron O'Neil,<b>Cameron O'Neil</b> - 27' <br>Goal,(27'),Shot by Cameron O'Neil,1
398646,2014,scottish+league+one,20605735,8,,1,1.0,0.0,255,t,f,f,,Scott McManus,<b>Scott McManus</b> - 8' <br>Goal,(8'),Shot by Scott McManus,1
398646,2014,scottish+league+one,20605751,29,,1,1.0,0.0,255,t,f,f,,John Sweeney,<b>John Sweeney</b> - 29' <br>Penalty - Scored,(29' PEN),Shot by John Sweeney,1
400466,2014,scottish+league+one,20618749,59,,2,0.0,1.0,415,t,f,f,,Andrew Graham,<b>Andrew Graham</b> - 59' <br>Goal,(59'),Shot by Andrew Graham,1
400467,2014,scottish+league+one,20618624,24,,1,1.0,0.0,265,t,f,f,,Alex Whittle,<b>Alex Whittle</b> - 24' <br>Goal,(24'),Shot by Alex Whittle,1
400467,2014,scottish+league+one,20618654,36,,1,1.0,0.0,265,t,f,f,,Gregor Buchanan,<b>Gregor Buchanan</b> - 36' <br>Goal,(36'),Shot by Gregor Buchanan,1
400467,2014,scottish+league+one,20618724,47,,2,1.0,0.0,265,t,f,f,,Michael Moffat,<b>Michael Moffat</b> - 47' <br>Goal,(47'),Shot by Michael Moffat,1
400467,2014,scottish+league+one,20618763,57,,2,0.0,1.0,7166,t,f,f,,David Hopkirk,<b>David Hopkirk</b> - 57' <br>Goal,(57'),Shot by David Hopkirk,1
400467,2014,scottish+league+one,20618827,71,,2,1.0,0.0,265,t,f,f,,Ryan Wallace,<b>Ryan Wallace</b> - 71' <br>Goal,(71'),Shot by Ryan Wallace,1
400467,2014,scottish+league+one,20618887,89,,2,1.0,0.0,265,t,f,f,,Lewis Martin,<b>Lewis Martin</b> - 89' <br>Goal,(89'),Shot by Lewis Martin,1
400468,2014,scottish+league+one,20618626,27,,1,1.0,0.0,411,t,f,f,,Joe McKee,<b>Joe McKee</b> - 27' <br>Goal,(27'),Shot by Joe McKee,1
400468,2014,scottish+league+one,20618773,63,,2,0.0,1.0,412,t,f,f,,Lee Currie,<b>Lee Currie</b> - 63' <br>Penalty - Scored,(63' PEN),Shot by Lee Currie,1
400468,2014,scottish+league+one,20618779,64,,2,1.0,0.0,411,t,f,f,,Joe McKee,<b>Joe McKee</b> - 64' <br>Goal,(64'),Shot by Joe McKee,1
400470,2014,scottish+league+one,20618636,25,,1,0.0,1.0,408,t,f,f,,Danny Denholn,<b>Danny Denholn</b> - 25' <br>Goal,(25'),Shot by Danny Denholn,1
400470,2014,scottish+league+one,20618651,34,,1,1.0,0.0,249,t,f,f,,Ryan Conroy,<b>Ryan Conroy</b> - 34' <br>Goal,(34'),Shot by Ryan Conroy,1
400470,2014,scottish+league+one,20618813,65,,2,1.0,0.0,249,t,f,f,,Calum Elliot,<b>Calum Elliot</b> - 65' <br>Penalty - Scored,(65' PEN),Shot by Calum Elliot,1
400470,2014,scottish+league+one,20618856,75,,2,0.0,1.0,408,t,f,f,,Danny Denholn,<b>Danny Denholn</b> - 75' <br>Goal,(75'),Shot by Danny Denholn,1
400470,2014,scottish+league+one,20618946,103,,3,1.0,0.0,249,t,f,f,,Calum Elliot,<b>Calum Elliot</b> - 103' <br>Goal,(103'),Shot by Calum Elliot,1
400470,2014,scottish+league+one,20618973,118,,4,1.0,0.0,408,t,t,f,,Derek Young,<b>Derek Young</b> - 118' <br>Own Goal,(118' OG),Shot by Derek Young,1
400473,2014,scottish+league+one,20618733,50,,2,0.0,1.0,248,t,f,f,,Ryan Donnelly,<b>Ryan Donnelly</b> - 50' <br>Goal,(50'),Shot by Ryan Donnelly,1
400473,2014,scottish+league+one,20618781,63,,2,0.0,1.0,248,t,f,f,,Scott McLaughlin,<b>Scott McLaughlin</b> - 63' <br>Penalty - Scored,(63' PEN),Shot by Scott McLaughlin,1
400473,2014,scottish+league+one,20618849,77,,2,0.0,1.0,248,t,f,f,,Ryan Donnelly,<b>Ryan Donnelly</b> - 77' <br>Goal,(77'),Shot by Ryan Donnelly,1
400473,2014,scottish+league+one,20618900,90, +1',2,0.0,1.0,248,t,f,f,,Brian Gilmour,<b>Brian Gilmour</b> - 90'  +1'<br>Goal,(90' +1'),Shot by Brian Gilmour,1
400474,2014,scottish+league+one,20618617,22,,1,1.0,0.0,261,t,f,f,,Simon Ferry,<b>Simon Ferry</b> - 22' <br>Goal,(22'),Shot by Simon Ferry,1
400474,2014,scottish+league+one,20618672,45, +1',1,1.0,0.0,261,t,f,f,,Greig Stewart,<b>Greig Stewart</b> - 45'  +1'<br>Goal,(45' +1'),Shot by Greig Stewart,1
