508903,2018,singaporean+premier+league,19151,000000,Warriors FC,8011,C60000,Albirex Niigata
508904,2018,singaporean+premier+league,7998,000000,Tampines Rovers,8040,C60000,Home United
508905,2018,singaporean+premier+league,7939,000000,Balestier Khalsa,17734,C60000,Brunei DPMM
508906,2018,singaporean+premier+league,17736,000000,Hougang United,7938,C60000,Geylang International
508907,2018,singaporean+premier+league,17734,000000,Brunei DPMM,8039,C60000,Young Lions
508908,2018,singaporean+premier+league,7939,000000,Balestier Khalsa,8039,C60000,Young Lions
508909,2018,singaporean+premier+league,8011,000000,Albirex Niigata,17736,C60000,Hougang United
508910,2018,singaporean+premier+league,8040,000000,Home United,19151,C60000,Warriors FC
508911,2018,singaporean+premier+league,17734,000000,Brunei DPMM,7998,C60000,Tampines Rovers
508912,2018,singaporean+premier+league,7938,000000,Geylang International,8039,C60000,Young Lions
508913,2018,singaporean+premier+league,7998,000000,Tampines Rovers,7939,C60000,Balestier Khalsa
508914,2018,singaporean+premier+league,17736,000000,Hougang United,8040,C60000,Home United
508915,2018,singaporean+premier+league,8039,000000,Young Lions,8011,C60000,Albirex Niigata
508917,2018,singaporean+premier+league,7939,000000,Balestier Khalsa,19151,C60000,Warriors FC
508919,2018,singaporean+premier+league,8011,000000,Albirex Niigata,7938,C60000,Geylang International
508920,2018,singaporean+premier+league,17736,000000,Hougang United,7939,C60000,Balestier Khalsa
508921,2018,singaporean+premier+league,7938,000000,Geylang International,8040,C60000,Home United
508922,2018,singaporean+premier+league,19151,000000,Warriors FC,7998,C60000,Tampines Rovers
508923,2018,singaporean+premier+league,7998,000000,Tampines Rovers,17736,C60000,Hougang United
508924,2018,singaporean+premier+league,17734,000000,Brunei DPMM,7938,C60000,Geylang International
508925,2018,singaporean+premier+league,8040,000000,Home United,8011,C60000,Albirex Niigata
508926,2018,singaporean+premier+league,17734,000000,Brunei DPMM,8011,C60000,Albirex Niigata
508927,2018,singaporean+premier+league,7938,000000,Geylang International,7939,C60000,Balestier Khalsa
508928,2018,singaporean+premier+league,8039,000000,Young Lions,7998,C60000,Tampines Rovers
508930,2018,singaporean+premier+league,7939,000000,Balestier Khalsa,8011,C60000,Albirex Niigata
508931,2018,singaporean+premier+league,19151,000000,Warriors FC,8039,C60000,Young Lions
508932,2018,singaporean+premier+league,17734,000000,Brunei DPMM,8040,C60000,Home United
508933,2018,singaporean+premier+league,7998,000000,Tampines Rovers,7938,C60000,Geylang International
508934,2018,singaporean+premier+league,17734,000000,Brunei DPMM,7998,C60000,Tampines Rovers
508935,2018,singaporean+premier+league,8011,000000,Albirex Niigata,8039,C60000,Young Lions
508936,2018,singaporean+premier+league,8040,000000,Home United,7939,C60000,Balestier Khalsa
508937,2018,singaporean+premier+league,7938,000000,Geylang International,19151,C60000,Warriors FC
508938,2018,singaporean+premier+league,8039,000000,Young Lions,17736,C60000,Hougang United
508939,2018,singaporean+premier+league,8011,000000,Albirex Niigata,7998,C60000,Tampines Rovers
508941,2018,singaporean+premier+league,8040,000000,Home United,8039,C60000,Young Lions
508942,2018,singaporean+premier+league,8040,000000,Home United,7998,C60000,Tampines Rovers
508943,2018,singaporean+premier+league,8011,000000,Albirex Niigata,19151,C60000,Warriors FC
508944,2018,singaporean+premier+league,17734,000000,Brunei DPMM,7939,C60000,Balestier Khalsa
508945,2018,singaporean+premier+league,7938,000000,Geylang International,17736,C60000,Hougang United
508946,2018,singaporean+premier+league,17736,000000,Hougang United,8011,C60000,Albirex Niigata
