439860,2016,primera+división+de+chile,4139,C8142F,Universidad de Chile,5498,000099,River Plate
439871,2016,primera+división+de+chile,5498,C8142F,River Plate,4139,000099,Universidad de Chile
443686,2016,primera+división+de+chile,874,C8142F,Corinthians,4133,000099,Cobresal
443698,2016,primera+división+de+chile,2688,C8142F,Colo Colo,17086,000000,Independiente del Valle
443704,2016,primera+división+de+chile,4133,C8142F,Cobresal,2671,000099,Cerro Porteño
443710,2016,primera+división+de+chile,7312,C8142F,Melgar,2688,000099,Colo Colo
443728,2016,primera+división+de+chile,7632,000000,Atlético MG,2688,000099,Colo Colo
443733,2016,primera+división+de+chile,5488,000000,Independiente Santa Fe,4133,000099,Cobresal
443735,2016,primera+división+de+chile,2688,C8142F,Colo Colo,7632,000000,Atlético MG
443744,2016,primera+división+de+chile,4133,C8142F,Cobresal,5488,000000,Independiente Santa Fe
443762,2016,primera+división+de+chile,2671,C8142F,Cerro Porteño,4133,000099,Cobresal
443766,2016,primera+división+de+chile,2688,C8142F,Colo Colo,7312,000099,Melgar
443771,2016,primera+división+de+chile,17086,000000,Independiente del Valle,2688,000099,Colo Colo
443775,2016,primera+división+de+chile,4133,C8142F,Cobresal,874,000099,Corinthians
