329511,2011,primera+division+c+de+argentina,16111611,44,,1,1.0,0.0,10148,t,f,f,,Facundo Fabello,<b>Facundo Fabello</b> - 44' <br>Goal,(44'),Shot by Facundo Fabello,1
329511,2011,primera+division+c+de+argentina,16111612,65,,2,0.0,1.0,10160,t,f,f,,Gaston Pinto,<b>Gaston Pinto</b> - 65' <br>Goal,(65'),Shot by Gaston Pinto,1
329512,2011,primera+division+c+de+argentina,16115028,58,,2,0.0,1.0,10148,t,f,f,,Marcos Figueroa,<b>Marcos Figueroa</b> - 58' <br>Goal,(58'),Shot by Marcos Figueroa,1
329512,2011,primera+division+c+de+argentina,16115029,89,,2,0.0,1.0,10148,t,f,f,,Juan Carlos Lescano,<b>Juan Carlos Lescano</b> - 89' <br>Goal,(89'),Shot by Juan Carlos Lescano,1
329513,2011,primera+division+c+de+argentina,14712937,3,,1,0.0,1.0,10109,t,f,f,,Cris,<b>Cris</b> - 3' <br>Goal,(3'),Shot by Cris,1
329513,2011,primera+division+c+de+argentina,14712938,70,,2,1.0,0.0,10062,t,f,f,,Esteban Fig&#250;n,<b>Esteban Fig&#250;n</b> - 70' <br>Goal,(70'),Shot by Esteban FigÃºn,1
329515,2011,primera+division+c+de+argentina,14712929,66,,2,0.0,1.0,10054,t,f,f,,Federico Quintana,<b>Federico Quintana</b> - 66' <br>Goal,(66'),Shot by Federico Quintana,1
329516,2011,primera+division+c+de+argentina,14712945,8,,1,1.0,0.0,10104,t,f,f,,Javier Monz&#243;n,<b>Javier Monz&#243;n</b> - 8' <br>Goal,(8'),Shot by Javier MonzÃ³n,1
329516,2011,primera+division+c+de+argentina,14712946,10,,1,1.0,0.0,10104,t,f,f,,Ezequiel Vidal,<b>Ezequiel Vidal</b> - 10' <br>Goal,(10'),Shot by Ezequiel Vidal,1
329516,2011,primera+division+c+de+argentina,14712947,16,,1,1.0,0.0,10104,t,f,f,,H&#233;ctor Amarilla,<b>H&#233;ctor Amarilla</b> - 16' <br>Goal,(16'),Shot by HÃ©ctor Amarilla,1
329516,2011,primera+division+c+de+argentina,14712948,59,,2,0.0,1.0,10161,t,f,f,,Marcos Doracio,<b>Marcos Doracio</b> - 59' <br>Goal,(59'),Shot by Marcos Doracio,1
329516,2011,primera+division+c+de+argentina,14712949,67,,2,1.0,0.0,10104,t,f,f,,H&#233;ctor Amarilla,<b>H&#233;ctor Amarilla</b> - 67' <br>Goal,(67'),Shot by HÃ©ctor Amarilla,1
329516,2011,primera+division+c+de+argentina,14712951,88,,2,0.0,1.0,10161,t,f,f,,Juan Brunetti,<b>Juan Brunetti</b> - 88' <br>Goal,(88'),Shot by Juan Brunetti,1
329517,2011,primera+division+c+de+argentina,14066518,15,,1,0.0,1.0,10059,t,f,f,,Enzo Pelosi,<b>Enzo Pelosi</b> - 15' <br>Goal,(15'),Shot by Enzo Pelosi,1
329518,2011,primera+division+c+de+argentina,14712959,47,,2,1.0,0.0,10055,t,f,f,,Pablo Verdun,<b>Pablo Verdun</b> - 47' <br>Goal,(47'),Shot by Pablo Verdun,1
329518,2011,primera+division+c+de+argentina,14712960,78,,2,1.0,0.0,10055,t,f,f,,Pablo Verdun,<b>Pablo Verdun</b> - 78' <br>Goal,(78'),Shot by Pablo Verdun,1
329519,2011,primera+division+c+de+argentina,14181886,14,,1,0.0,1.0,10051,t,f,f,,Eugenio Peralta Cabrera,<b>Eugenio Peralta Cabrera</b> - 14' <br>Goal,(14'),Shot by Eugenio Peralta Cabrera,1
329519,2011,primera+division+c+de+argentina,14181887,45,,1,1.0,0.0,10148,t,f,f,,Juan Lezcano,<b>Juan Lezcano</b> - 45' <br>Goal,(45'),Shot by Juan Lezcano,1
329519,2011,primera+division+c+de+argentina,14181888,58,,2,1.0,0.0,10148,t,f,f,,Nahuel Rodr&#237;guez,<b>Nahuel Rodr&#237;guez</b> - 58' <br>Goal,(58'),Shot by Nahuel RodrÃ­guez,1
329520,2011,primera+division+c+de+argentina,14712931,45,,1,0.0,1.0,10047,t,f,f,,Dar&#237;o Lema,<b>Dar&#237;o Lema</b> - 45' <br>Penalty - Scored,(45' PEN),Shot by DarÃ­o Lema,1
329520,2011,primera+division+c+de+argentina,14712932,53,,2,1.0,0.0,10050,t,f,f,,Gast&#243;n Corado,<b>Gast&#243;n Corado</b> - 53' <br>Goal,(53'),Shot by GastÃ³n Corado,1
329520,2011,primera+division+c+de+argentina,14712933,86,,2,1.0,0.0,10050,t,f,f,,Hernan Fener,<b>Hernan Fener</b> - 86' <br>Goal,(86'),Shot by Hernan Fener,1
