353862,2012,nacional+b+de+argentina,16200286,24,,1,1.0,0.0,9,t,f,f,,Luis Peralta Ari&#241;o,<b>Luis Peralta Ari&#241;o</b> - 24' <br>Goal,(24'),Shot by Luis Peralta AriÃ±o,1
353862,2012,nacional+b+de+argentina,16200947,84,,2,1.0,0.0,9,t,f,f,,Facundo Pereyra,<b>Facundo Pereyra</b> - 84' <br>Goal,(84'),Shot by Facundo Pereyra,1
353863,2012,nacional+b+de+argentina,16193788,15,,1,1.0,0.0,8950,t,f,f,,Mart&#237;n Guarino,<b>Mart&#237;n Guarino</b> - 15' <br>Goal,(15'),Shot by MartÃ­n Guarino,1
353863,2012,nacional+b+de+argentina,16193859,32,,1,0.0,1.0,236,t,f,f,,Christian Gomez,<b>Christian Gomez</b> - 32' <br>Penalty - Scored,(32' PEN),Shot by Christian Gomez,1
353863,2012,nacional+b+de+argentina,16193923,43,,1,1.0,0.0,8950,t,f,f,,Cristian Milla,<b>Cristian Milla</b> - 43' <br>Goal,(43'),Shot by Cristian Milla,1
353863,2012,nacional+b+de+argentina,16194391,59,,2,1.0,0.0,8950,t,f,f,,Emiliano Romero,<b>Emiliano Romero</b> - 59' <br>Goal,(59'),Shot by Emiliano Romero,1
353863,2012,nacional+b+de+argentina,16194410,69,,2,1.0,0.0,8950,t,f,f,,Cristian Milla,<b>Cristian Milla</b> - 69' <br>Goal,(69'),Shot by Cristian Milla,1
353863,2012,nacional+b+de+argentina,16194482,80,,2,0.0,1.0,236,t,f,f,,Julio C&#233;sar Serrano,<b>Julio C&#233;sar Serrano</b> - 80' <br>Penalty - Scored,(80' PEN),Shot by Julio CÃ©sar Serrano,1
353864,2012,nacional+b+de+argentina,16195203,2,,1,0.105,0.5,10158,t,f,f,,H&#233;ctor Luis Cuevas,<b>H&#233;ctor Luis Cuevas</b> - 2' <br>Goal - Header,(2'),Shot by HÃ©ctor Luis Cuevas,1
353864,2012,nacional+b+de+argentina,16195221,6,,1,0.885,0.41,17,f,f,f,,H&#233;ctor Bracamonte,<b>H&#233;ctor Bracamonte</b> - 6' <br>Shot On Target,"",Shot by HÃ©ctor Bracamonte,1
353864,2012,nacional+b+de+argentina,16195245,11,,1,0.745,0.48,17,f,f,f,,H&#233;ctor Bracamonte,<b>H&#233;ctor Bracamonte</b> - 11' <br>Shot On Target,"",Shot by HÃ©ctor Bracamonte,1
353864,2012,nacional+b+de+argentina,16195336,21,,1,0.735,0.23,17,f,f,f,,Rafael Delgado,<b>Rafael Delgado</b> - 21' <br>Shot On Target,"",Shot by Rafael Delgado,1
353864,2012,nacional+b+de+argentina,16195339,23,,1,0.86,0.65,17,f,f,f,,Diego Lagos,<b>Diego Lagos</b> - 23' <br>Shot Off Target,"",Shot by Diego Lagos,1
353864,2012,nacional+b+de+argentina,16195376,23,,1,0.03,0.24,10158,f,f,f,,Ezequiel Cerutti,<b>Ezequiel Cerutti</b> - 23' <br>Shot Off Target,"",Shot by Ezequiel Cerutti,1
353864,2012,nacional+b+de+argentina,16195439,27,,1,0.72,0.56,17,f,f,f,,Federico Carrizo,<b>Federico Carrizo</b> - 27' <br>Shot Off Target,"",Shot by Federico Carrizo,1
353864,2012,nacional+b+de+argentina,16195442,29,,1,0.725,0.46,17,f,f,f,,Federico Carrizo,<b>Federico Carrizo</b> - 29' <br>Shot On Target,"",Shot by Federico Carrizo,1
353864,2012,nacional+b+de+argentina,16195639,43,,1,0.8,0.29,17,f,f,f,,Rafael Delgado,<b>Rafael Delgado</b> - 43' <br>Shot Off Target,"",Shot by Rafael Delgado,1
353864,2012,nacional+b+de+argentina,16195641,44,,1,0.875,0.6,17,f,f,f,,H&#233;ctor Bracamonte,<b>H&#233;ctor Bracamonte</b> - 44' <br>Shot Off Target,"",Shot by HÃ©ctor Bracamonte,1
353864,2012,nacional+b+de+argentina,16195761,47,,2,0.745,0.34,17,f,f,f,,Antonio Medina,<b>Antonio Medina</b> - 47' <br>Shot On Target,"",Shot by Antonio Medina,1
353864,2012,nacional+b+de+argentina,16195822,53,,2,0.215,0.49,10158,f,f,f,,Lucas Oviedo,<b>Lucas Oviedo</b> - 53' <br>Shot Off Target,"",Shot by Lucas Oviedo,1
