534518,2019,malaysian+super+league,17737,000000,KL Felda United,8835,C60000,Kedah
534519,2019,malaysian+super+league,8831,000000,Perak,18983,C60000,Kuala Lumpur
534523,2019,malaysian+super+league,17689,000000,Johor Darul Ta'zim,8830,C60000,Terengganu
534528,2019,malaysian+super+league,8830,000000,Terengganu,17740,C60000,Pahang
534529,2019,malaysian+super+league,8835,000000,Kedah,8831,C60000,Perak
534531,2019,malaysian+super+league,8830,000000,Terengganu,8835,C60000,Kedah
534535,2019,malaysian+super+league,8831,000000,Perak,17739,C60000,Selangor
534536,2019,malaysian+super+league,8831,000000,Perak,17689,C60000,Johor Darul Ta'zim
534539,2019,malaysian+super+league,8835,000000,Kedah,18981,C60000,PKNP
534541,2019,malaysian+super+league,18435,000000,PKNS,8830,C60000,Terengganu
534543,2019,malaysian+super+league,8830,000000,Terengganu,18983,C60000,Kuala Lumpur
534544,2019,malaysian+super+league,8835,000000,Kedah,19428,C60000,Petaling Jaya City FC
534547,2019,malaysian+super+league,17737,000000,KL Felda United,8831,C60000,Perak
534549,2019,malaysian+super+league,18435,000000,PKNS,8835,C60000,Kedah
534553,2019,malaysian+super+league,8831,000000,Perak,8830,C60000,Terengganu
534557,2019,malaysian+super+league,8835,000000,Kedah,17740,C60000,Pahang
534558,2019,malaysian+super+league,19428,000000,Petaling Jaya City FC,8831,C60000,Perak
534559,2019,malaysian+super+league,18436,000000,Melaka,8830,C60000,Terengganu
534561,2019,malaysian+super+league,17689,000000,Johor Darul Ta'zim,8835,C60000,Kedah
534563,2019,malaysian+super+league,8831,000000,Perak,18436,C60000,Melaka
534565,2019,malaysian+super+league,8830,000000,Terengganu,17739,C60000,Selangor
534568,2019,malaysian+super+league,8835,000000,Kedah,18436,C60000,Melaka
534569,2019,malaysian+super+league,17740,000000,Pahang,8831,C60000,Perak
534571,2019,malaysian+super+league,17737,000000,KL Felda United,8830,C60000,Terengganu
534573,2019,malaysian+super+league,17739,000000,Selangor,8835,C60000,Kedah
534574,2019,malaysian+super+league,8830,000000,Terengganu,19428,C60000,Petaling Jaya City FC
534575,2019,malaysian+super+league,8831,000000,Perak,18981,C60000,PKNP
534579,2019,malaysian+super+league,8835,000000,Kedah,18983,C60000,Kuala Lumpur
534582,2019,malaysian+super+league,18435,000000,PKNS,8831,C60000,Perak
534583,2019,malaysian+super+league,18981,000000,PKNP,8830,C60000,Terengganu
534587,2019,malaysian+super+league,18981,000000,PKNP,8831,C60000,Perak
534588,2019,malaysian+super+league,8835,000000,Kedah,17739,C60000,Selangor
534589,2019,malaysian+super+league,19428,000000,Petaling Jaya City FC,8830,C60000,Terengganu
534590,2019,malaysian+super+league,8830,000000,Terengganu,17737,C60000,KL Felda United
534591,2019,malaysian+super+league,18436,000000,Melaka,8835,C60000,Kedah
534595,2019,malaysian+super+league,8831,000000,Perak,17740,C60000,Pahang
534600,2019,malaysian+super+league,17739,000000,Selangor,8831,C60000,Perak
534601,2019,malaysian+super+league,8835,000000,Kedah,8830,C60000,Terengganu
534603,2019,malaysian+super+league,18983,000000,Kuala Lumpur,8835,C60000,Kedah
534605,2019,malaysian+super+league,8830,000000,Terengganu,18981,C60000,PKNP
534606,2019,malaysian+super+league,8831,000000,Perak,18435,C60000,PKNS
534608,2019,malaysian+super+league,8835,000000,Kedah,17689,C60000,Johor Darul Ta'zim
534612,2019,malaysian+super+league,18436,000000,Melaka,8831,C60000,Perak
534613,2019,malaysian+super+league,17739,000000,Selangor,8830,C60000,Terengganu
534616,2019,malaysian+super+league,8831,000000,Perak,19428,C60000,Petaling Jaya City FC
534617,2019,malaysian+super+league,8830,000000,Terengganu,18436,C60000,Melaka
534619,2019,malaysian+super+league,17740,000000,Pahang,8835,C60000,Kedah
534622,2019,malaysian+super+league,8835,000000,Kedah,18435,C60000,PKNS
534625,2019,malaysian+super+league,8830,000000,Terengganu,8831,C60000,Perak
534627,2019,malaysian+super+league,8831,000000,Perak,17737,C60000,KL Felda United
534630,2019,malaysian+super+league,19428,000000,Petaling Jaya City FC,8835,C60000,Kedah
534631,2019,malaysian+super+league,18983,000000,Kuala Lumpur,8830,C60000,Terengganu
534633,2019,malaysian+super+league,8835,000000,Kedah,17737,C60000,KL Felda United
534636,2019,malaysian+super+league,8830,000000,Terengganu,17689,C60000,Johor Darul Ta'zim
534637,2019,malaysian+super+league,18983,000000,Kuala Lumpur,8831,C60000,Perak
534638,2019,malaysian+super+league,8831,000000,Perak,8835,C60000,Kedah
534643,2019,malaysian+super+league,17740,000000,Pahang,8830,C60000,Terengganu
534645,2019,malaysian+super+league,18981,000000,PKNP,8835,C60000,Kedah
534647,2019,malaysian+super+league,17689,000000,Johor Darul Ta'zim,8831,C60000,Perak
534648,2019,malaysian+super+league,8830,000000,Terengganu,18435,C60000,PKNS
