2020,09.05.2021 09:00,TS Galaxy,Mamelodi Sundowns,,,
2020,11.05.2021 09:00,AmaZulu,Baroka,,,
2020,11.05.2021 09:00,Stellenbosch,Orlando Pirates,,,
2020,12.05.2021 09:00,Bloem Celtic,Cape Town City,,,
2020,12.05.2021 09:00,Chippa Utd.,Black Leopards,,,
2020,12.05.2021 09:00,Maritzburg Utd,Golden Arrows,,,
2020,12.05.2021 11:00,Kaizer Chiefs,Swallows,,,
2020,12.05.2021 11:00,Supersport Utd,Tshakhuma,,,
2020,15.05.2021 09:00,Tshakhuma,Maritzburg Utd,,,
2020,06.05.2021 11:00,Orlando Pirates,Black Leopards,3,0,(0 - 0)
2020,05.05.2021 09:00,Mamelodi Sundowns,Maritzburg Utd,2,0,(1 - 0)
2020,04.05.2021 11:00,Tshakhuma,Kaizer Chiefs,2,1,(1 - 0)
2020,02.05.2021 09:00,Orlando Pirates,Mamelodi Sundowns,0,3,(0 - 0)
2020,01.05.2021 11:00,Supersport Utd,Baroka,1,1,(1 - 0)
2020,01.05.2021 11:00,Tshakhuma,Black Leopards,1,2,(1 - 1)
2020,01.05.2021 09:00,Bloem Celtic,Kaizer Chiefs,2,2,(1 - 2)
2020,01.05.2021 09:00,Chippa Utd.,Stellenbosch,1,0,(1 - 0)
2020,01.05.2021 09:00,Golden Arrows,AmaZulu,0,1,(0 - 1)
2020,01.05.2021 09:00,TS Galaxy,Cape Town City,1,0,(0 - 0)
2020,30.04.2021 11:00,Maritzburg Utd,Swallows,1,1,(0 - 0)
2020,28.04.2021 11:00,Baroka,TS Galaxy,0,1,(0 - 0)
2020,28.04.2021 11:00,Cape Town City,AmaZulu,1,5,(0 - 2)
2020,28.04.2021 11:00,Mamelodi Sundowns,Golden Arrows,0,0,(0 - 0)
2020,28.04.2021 09:00,Kaizer Chiefs,Chippa Utd.,0,1,(0 - 0)
2020,28.04.2021 09:00,Tshakhuma,Bloem Celtic,1,0,(0 - 0)
2020,27.04.2021 11:00,Swallows,Supersport Utd,1,1,(1 - 0)
2020,27.04.2021 09:00,Stellenbosch,Maritzburg Utd,0,1,(0 - 0)
2020,25.04.2021 09:00,Chippa Utd.,Golden Arrows,0,0,(0 - 0)
2020,25.04.2021 09:00,Mamelodi Sundowns,Kaizer Chiefs,1,2,(1 - 0)
2020,24.04.2021 11:00,AmaZulu,TS Galaxy,2,1,(2 - 0)
2020,24.04.2021 11:00,Cape Town City,Tshakhuma,3,0,(0 - 0)
2020,24.04.2021 11:00,Swallows,Orlando Pirates,1,1,(1 - 0)
2020,24.04.2021 09:00,Black Leopards,Supersport Utd,1,1,(1 - 1)
2020,24.04.2021 09:00,Stellenbosch,Bloem Celtic,1,1,(0 - 1)
2020,23.04.2021 11:00,Maritzburg Utd,Baroka,1,1,(1 - 1)
2020,21.04.2021 11:00,Kaizer Chiefs,Cape Town City,1,2,(0 - 1)
2020,21.04.2021 11:00,Supersport Utd,Golden Arrows,0,1,(0 - 1)
2020,21.04.2021 09:00,AmaZulu,Mamelodi Sundowns,0,0,(0 - 0)
2020,21.04.2021 09:00,Black Leopards,Stellenbosch,0,0,(0 - 0)
2020,20.04.2021 11:00,Bloem Celtic,Swallows,1,1,(0 - 0)
2020,20.04.2021 09:00,Chippa Utd.,Baroka,0,1,(0 - 1)
2020,11.04.2021 09:00,Golden Arrows,Bloem Celtic,1,1,(0 - 1)
2020,11.04.2021 11:00,Swallows,Black Leopards,1,0,(0 - 0)
2020,12.04.2021 09:00,Chippa Utd.,Mamelodi Sundowns,1,2,(0 - 1)
2020,15.04.2021 09:00,Baroka,Kaizer Chiefs,1,1,(0 - 0)
2020,18.04.2021 12:30,Orlando Pirates,Maritzburg Utd,2,0,(0 - 0)
2020,10.04.2021 11:00,TS Galaxy,Tshakhuma,0,2,(0 - 1)
2020,10.04.2021 09:00,Cape Town City,Supersport Utd,3,0,(1 - 0)
2020,09.04.2021 11:00,Stellenbosch,AmaZulu,0,1,(0 - 0)
2020,06.04.2021 11:00,Kaizer Chiefs,Stellenbosch,2,2,(0 - 0)
2020,06.04.2021 09:00,Tshakhuma,Mamelodi Sundowns,1,3,(1 - 1)
2020,04.04.2021 09:00,Black Leopards,AmaZulu,0,1,(0 - 0)
2020,04.04.2021 09:00,Bloem Celtic,TS Galaxy,2,1,(1 - 1)
2020,03.04.2021 11:00,Cape Town City,Baroka,0,0,(0 - 0)
2020,03.04.2021 11:00,Maritzburg Utd,Chippa Utd.,5,1,(2 - 1)
2020,03.04.2021 09:00,Swallows,Golden Arrows,1,1,(0 - 0)
2020,21.03.2021 11:00,Mamelodi Sundowns,Black Leopards,1,1,(1 - 0)
