345527,361,5CBFEB,Newcastle United,359,EF0107,Arsenal
345528,350,3366CC,Wigan Athletic,362,7A003C,Aston Villa
345529,363,034694,Chelsea,368,1a1a1a,Everton
345530,318,000000,Swansea City,370,ffff00,Fulham
345531,383,091453,West Bromwich Albion,360,DA020E,Manchester United
345532,382,5CBFEB,Manchester City,381,00a94f,Norwich City
345533,364,D00027,Liverpool,334,040294,Queens Park Rangers
345534,367,000033,Tottenham Hotspur,366,EB172B,Sunderland
345535,362,7A003C,Aston Villa,363,034694,Chelsea
345536,370,1a1a1a,Fulham,364,D00027,Liverpool
345537,334,040294,Queens Park Rangers,361,5CBFEB,Newcastle United
345538,360,DA020E,Manchester United,318,000000,Swansea City
345539,336,E03A3E,Stoke City,367,000033,Tottenham Hotspur
345540,381,00a94f,Norwich City,383,091453,West Bromwich Albion
345541,368,274488,Everton,371,60223B,West Ham United
345542,359,EF0107,Arsenal,350,3366CC,Wigan Athletic
345543,334,040294,Queens Park Rangers,359,EF0107,Arsenal
345544,381,00a94f,Norwich City,362,7A003C,Aston Villa
345545,360,DA020E,Manchester United,363,034694,Chelsea
345546,364,D00027,Liverpool,368,274488,Everton
345547,318,000000,Swansea City,382,5CBFEB,Manchester City
345548,371,60223B,West Ham United,361,5CBFEB,Newcastle United
345549,366,EB172B,Sunderland,336,000000,Stoke City
345550,383,091453,West Bromwich Albion,350,3366CC,Wigan Athletic
345551,368,274488,Everton,370,1a1a1a,Fulham
345552,361,5CBFEB,Newcastle United,364,D00027,Liverpool
345553,359,EF0107,Arsenal,360,1a1a1a,Manchester United
345554,336,E03A3E,Stoke City,381,00a94f,Norwich City
345555,362,7A003C,Aston Villa,366,EB172B,Sunderland
345556,363,034694,Chelsea,318,000000,Swansea City
345557,350,3366CC,Wigan Athletic,367,000033,Tottenham Hotspur
345558,382,5CBFEB,Manchester City,371,60223B,West Ham United
345559,370,1a1a1a,Fulham,359,EF0107,Arsenal
345560,360,DA020E,Manchester United,362,7A003C,Aston Villa
345561,364,D00027,Liverpool,363,034694,Chelsea
345562,366,EB172B,Sunderland,368,274488,Everton
345563,367,000033,Tottenham Hotspur,382,5CBFEB,Manchester City
345564,383,091453,West Bromwich Albion,361,5CBFEB,Newcastle United
345565,334,040294,Queens Park Rangers,336,E03A3E,Stoke City
345566,371,60223B,West Ham United,350,3366CC,Wigan Athletic
345567,362,7A003C,Aston Villa,370,1a1a1a,Fulham
345568,336,E03A3E,Stoke City,360,1a1a1a,Manchester United
345569,359,EF0107,Arsenal,381,00a94f,Norwich City
345570,368,274488,Everton,334,040294,Queens Park Rangers
345571,361,5CBFEB,Newcastle United,366,EB172B,Sunderland
345572,350,3366CC,Wigan Athletic,318,000000,Swansea City
345573,363,034694,Chelsea,367,000033,Tottenham Hotspur
345574,382,5CBFEB,Manchester City,383,091453,West Bromwich Albion
345575,383,091453,West Bromwich Albion,359,EF0107,Arsenal
345576,336,E03A3E,Stoke City,362,7A003C,Aston Villa
345577,367,000033,Tottenham Hotspur,368,274488,Everton
345578,361,5CBFEB,Newcastle United,370,1a1a1a,Fulham
345579,360,DA020E,Manchester United,382,5CBFEB,Manchester City
345580,363,034694,Chelsea,366,EB172B,Sunderland
345581,381,00a94f,Norwich City,318,000000,Swansea City
345582,364,D00027,Liverpool,371,60223B,West Ham United
