rk,team,str,ofs,dfs,sos
107,Botswana,0.55,0.90,1.64,1.04
108,Dominican Republic,0.54,0.91,1.69,0.77
109,Sierra Leone,0.52,0.37,0.72,1.36
110,Iran,0.51,0.97,1.91,0.83
111,FYR Macedonia,0.51,1.10,2.16,1.87
112,Malta,0.46,0.68,1.50,1.60
113,Rwanda,0.45,0.80,1.78,1.12
114,Cyprus,0.45,0.87,1.93,1.97
115,Lesotho,0.41,1.35,3.29,0.86
116,Bermuda,0.40,1.08,2.70,0.61
117,Kenya,0.38,0.64,1.68,0.90
118,Papua New Guinea,0.33,0.67,1.99,0.55
119,Lithuania,0.32,0.67,2.10,1.21
120,Madagascar,0.32,0.59,1.87,0.94
121,Uganda,0.31,0.63,2.03,0.99
122,India,0.30,0.70,2.31,0.31
123,Latvia,0.25,0.56,2.22,1.13
124,St. Kitts and Nevis,0.25,0.88,3.46,0.46
125,Swaziland,0.24,0.84,3.45,0.78
126,Congo,0.24,0.33,1.41,1.32
127,Mozambique,0.23,0.51,2.23,1.07
128,New Caledonia,0.21,0.48,2.25,0.32
129,Malaysia,0.21,0.58,2.82,0.76
130,Laos,0.20,0.72,3.63,0.76
131,Luxembourg,0.19,0.63,3.29,1.42
132,Barbados,0.12,0.38,3.03,0.42
133,Hong Kong,0.12,0.25,2.15,0.99
134,Tahiti,0.11,0.25,2.37,0.40
135,United Arab Emirates,0.10,0.38,3.94,0.54
136,Antigua and Barbuda,0.10,0.23,2.42,0.50
137,Cayman Islands,0.09,0.47,4.94,0.58
138,Dominica,0.09,0.27,3.05,0.32
139,Nepal,0.09,0.37,4.18,0.18
140,Cook Islands,0.09,0.24,2.78,0.55
141,Andorra,0.08,0.59,7.37,1.46
142,Anguilla,0.07,0.34,5.07,0.28
143,Grenada,0.07,0.34,5.10,0.60
144,Palestine,0.07,0.50,7.36,0.37
145,Bahrain,0.06,0.31,4.89,0.40
146,Tonga,0.06,0.32,5.34,0.41
147,St. Lucia,0.06,0.47,8.17,0.47
148,Indonesia,0.06,0.25,4.37,0.76
149,Belize,0.05,0.29,5.57,1.24
150,Solomon Islands,0.05,0.19,3.79,0.29
151,Syria,0.05,0.36,8.01,0.41
152,Fiji,0.05,0.21,4.68,0.33
153,Singapore,0.04,0.21,4.63,0.85
154,Liberia,0.04,0.05,1.22,1.08
155,Suriname,0.03,0.11,3.25,0.56
156,Guam,0.03,0.16,4.93,0.41
157,Vanuatu,0.03,0.32,11.77,0.34
158,Burkina Faso,0.03,0.05,1.75,1.18
159,Samoa,0.02,0.26,11.15,0.28
160,Kyrgyzstan,0.02,0.14,7.09,0.40
161,Lebanon,0.02,0.15,9.03,0.40
162,Bangladesh,0.02,0.12,7.17,0.25
163,Sri Lanka,0.01,0.11,13.27,0.22
164,Comoros,0.01,0.06,7.81,0.63
165,US Virgin Islands,0.01,0.06,8.04,0.14
166,St. Vincent / Grenadines,0.01,0.03,3.96,0.44
167,Afghanistan,0.00,0.11,26.05,0.19
168,Pakistan,0.00,0.09,22.00,0.23
169,Maldives,0.00,0.05,16.17,0.23
170,Turks and Caicos Islands,0.00,0.02,6.93,0.29
171,Qatar,0.00,0.06,23.71,0.64
172,British Virgin Islands,0.00,0.06,32.67,0.19
173,Iraq,0.00,0.03,19.54,0.54
174,Kuwait,0.00,0.04,39.15,0.46
175,Bhutan,0.00,0.02,35.12,0.20
176,American Samoa,0.00,0.01,21.40,0.33
177,Macau,0.00,0.01,76.62,0.43
178,Aruba,0.00,0.00,19.87,0.31
